LibID,Library,Year,Upper Tier Code,Legal Name,New Legal Name,Mailing Address,Postal Code,City,Street Address,Library Web Site Address,Library Service Type,Population (Resident),Households (Resident),Population (Contracting),Households (Contracting),Date year starts,Date year ends,Ontario Library Service (OLS) Region,# of Active Library Cardholders,Net Balance brought forward amount,Net Balance brought forward type,Provincial Operating Funding,Local Operating Grant,Contract Revenue,Project Grants,Donations,Self-generated Revenue,Debt Services and Reserve Fund Revenues,Other operating revenue,Total Operating Revenues,Provincial capital revenues,Federal capital revenues,Local capital revenues,Other capital revenues,Total Capital Revenues,General materials expenditure,Electronic materials expenditure,Staffing expenditure,Staff Training expenditure,Facilities/Utilities,Telephone and Fax,Dedicated Internet Connectivity Costs,Computer Services,Debt Charges and Transfers to Reserve Funds,Funds returned to government sources,Contract payment made to library boards for library services,Other expenditures,Total Operating Expenditures,Total Capital Expenditures,Titles Held (Reference - English Language),Titles Held (Reference - French Language),Titles Held (Reference - Other Language),Volumes Held (Reference - English Language),Volumes Held (Reference - French Language),Volumes Held (Reference - Other Language),# of Databases (Reference - English Language),# of Databases (Reference - French Language),# of Databases (Reference - Other Language),# of CD ROM Titles (Reference - English Language),# of CD ROM Titles (Reference - French Language),# of CD ROM Titles (Reference - Other Language),# of copies of CD ROM (Reference - English Language),# of copies of CD ROM (Reference - French Language),# of copies of CD ROM (Reference - Other Language),Titles Held (Circulating - English Language),Titles Held (Circulating - French Language),Titles Held (Circulating - Other Language),Volumes Held (Circulating - English Language),Volumes Held (Circulating - French Language),Volumes Held (Circulating - Other Language),# of CD ROM Titles (Circulating - English Language),# of CD ROM Titles (Circulating - French Language),# of CD ROM Titles (Circulating - Other Language),# of copies of CD ROMs (Circulating - English Language),# of copies of CD ROMs (Circulating - French Language),# of copies of CD ROMs (Circulating - Other Language),Titles Held (Periodicals - English Language),Titles Held (Periodicals - French Language),Titles Held (Periodicals - Other Language),# of Database Subscriptions (Periodicals - English Language),# of Database Subscriptions (Periodicals - French Language),# of Database Subscriptions (Periodicals - Other Language),# of CD ROM Titles (Periodicals - English Language),# of CD ROMs Titles (Periodicals - French Language),# of CD ROM Titles (Periodicals - Other Language),# of copies of CD ROMs (Periodicals - English Language),# of copies of CD ROMs (Periodicals - French Language),# of copies of CD ROMs (Periodicals - Other Language),# of individual electronic periodical titles (English Language),# of individual electronic periodical titles (French Language),# of individual electronic periodical titles (Other Language),# of hours per week in an FTE,Librarians (Full Time - # of people),Library Technicians (Full Time - # of people),EXCEL Graduates  (Full Time - # of people),Other staff (Full Time - # of people),Volunteers (Full Time - # of people),Librarians (Part Time - # of people),Librarians (Part Time - Hours worked),Library Technicians (Part Time - # of people),Library Technicians (Part Time - Hours worked),EXCEL Graduates (Part Time - # of people),EXCEL Graduates (Part Time - Hours worked),Other staff (Part Time - # of people),Other staff (Part Time - Hours worked),Volunteers (Part Time - # of people),Volunteers (Part Time - Hours worked),# of Public access workstations,Workstations with internet access,Workstations with OPAC access,Workstations with CD ROM access,Automated catalogue available,Name of Automated Catalogue System,Does your library provide wireless Internet connection,# of Main Libraries,Main Library - total hours open per week,# of Branches open >= 12 hours per week,Branches open >= 12 hours per week - total hours open per week,# of Branches open < 12 hours per week,Branches open < 12 hours per week - total hours open per week,# of Bookmobile stops,Bookmobile hours per week,# of Deposit Stations,Deposit Station hours per week,# of Bookmobiles,Total Annual Direct Circulation,# of programs held annually,Annual program attendance,# of items borrowed,# of items lent,# of requests made to other libraries,# of requests received from other libraries,Typical Week - Direct circulation,Typical Week - Materials use in library,Typical Week -  # of people using library workstations,Typical Week -  # of times electronic databases accessed,No of people using public library wireless connection,Typical Week -  # of standard reference transactions,Typical Week -  # of electronic reference transactions,Typical Week -  # of library visits made in person,Typical Week -  # of electronic library visits
150,Evanturel Twp,2004,90,Evanturel Twp,,P.O. Box 209,P0J1H0,Englehart,"245453 Highway 569, Englehart, ON P0J 1H0",www.evanturel.com,Contracting Municipality,464,207,0,0,01/01/2004,12/31/2004,,0,0,Nil,1117,6120,0,0,0,0,0,0,7237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7237,0,7237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Faraday Twp,2004,51,Faraday Twp,,"29860 Hwy 28 South, R. R. # 3",K0L1C0,Bancroft,,www.faraday.ca,Contracting Municipality,1397,1308,0,0,01/01/2004,12/31/2004,,0,0,Nil,5595,0,0,0,0,0,0,0,5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5595,0,5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Fauquier-Strickland Twp,2004,81,Fauquier-Strickland Twp,,"C.P. 100, Centre Communautaire",P0L1G0,Fauquier,"25, chemin Grzela",biblioff@vianet.ca,Public or Union Library,666,409,0,0,01/01/2004,12/31/2004,OLS-N,528,10305,Surplus,4197,27342,0,7602,1029,4526,0,0,44696,0,0,0,0,0,6482,0,26472,0,9697,0,0,635,0,0,0,0,43286,6447,5,247,0,10,314,0,2,4,0,11,16,0,19,18,0,2047,12394,0,2066,12581,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,30,18,6,5,6,0,6,Yes,Mandarin,0,1,22,0,0,0,0,0,0,0,0,0,6329,20,886,89,0,3,4,451,183,27,18,0,11,11,153,38
156,Fort Erie,2004,18,Fort Erie,,136 Gilmore Road,L2A2M1,Fort Erie,,www.forterie.library.on.ca,Public or Union Library,27698,13952,0,0,01/01/2004,12/31/2004,SOLS,11640,48201,Surplus,60682,943750,0,26532,16509,63326,0,0,1110799,0,12000,25000,33338,70338,114000,12500,679854,12232,91455,7125,0,26005,0,0,0,118047,1061218,94734,1500,0,0,2220,0,0,4,1,1,0,0,0,0,0,0,66200,293,866,92353,293,866,0,0,0,0,0,0,102,0,1,2,0,0,0,0,0,0,0,0,1943,0,0,35,3,0,0,5,0,0,0,1,24,0,0,14,229,80,28,26,11,10,5,Yes,Dynix Horizon,0,1,56,2,74,0,0,0,0,3,40,0,208153,220,6374,626,226,862,626,4046,310,449,65,0,271,1,5532,1003
157,Fort Frances,2004,87,Fort Frances,,601 Reid Avenue,P9A0A2,Fort Frances,,www.fort-frances.com/library,Public or Union Library,7565,3823,0,0,01/01/2004,12/31/2004,OLS-N,7888,0,Nil,19137,364710,0,3948,1955,45644,0,0,435394,13195,0,0,24884,38079,66190,2112,298145,1850,36239,4478,0,1017,0,0,0,16384,426415,38079,614,2,8,831,6,8,1,0,0,4,1,0,4,1,0,41581,1368,35,73413,1472,35,556,13,0,556,13,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1,0,2,0,0,0,0,0,0,0,7,104,5,8,9,8,3,9,Yes,SIRS Mandarin,0,1,70,0,0,0,0,0,0,0,0,0,217230,364,6217,234,506,256,954,4742,322,93,23,0,618,2,1687,363
325,French River,2004,88,French River,Municipality of French River,PO Box 130,P0M2N0,Noelville,15 Dollard Street,http://www.olsn.ca/frenchriverpl/index.html,Public or Union Library,2788,2323,433,930,01/01/2004,12/31/2004,OLS-N,1532,-693,Deficit,11398,71400,1066,14615,5070,6779,0,0,110328,0,0,0,0,0,12407,0,78158,1015,0,2827,0,9555,0,0,5283,675,109920,0,42,36,0,462,401,0,0,0,0,0,0,0,0,0,0,13526,6245,0,15048,7251,0,0,0,0,0,0,0,450,186,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,30,3,65,2,34,20,20,0,0,No,,0,1,39,1,39,0,0,0,0,0,0,0,28456,10,70,421,0,421,389,341,1079,68,0,0,0,0,283,0
448,Front of Yonge Twp,2004,56,Front of Yonge Twp,,P.O. Box  250,K0E1R0,Mallorytown,76 County Road 5 S.,www.frontofyonge.com/library,Public or Union Library,2444,1181,0,0,01/01/2004,12/31/2004,SOLS,337,-1612,Deficit,4831,19177,0,0,478,746,0,1223,26455,0,0,1000,3300,4300,4394,0,9916,201,4377,743,0,571,0,0,0,2609,22811,4300,187,0,0,187,0,0,0,0,0,14,0,0,14,0,0,11584,25,0,11584,31,0,16,0,0,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,21,13,8,2,2,2,2,Yes,Stacks,0,1,14.5,0,0,0,0,0,0,1,0,0,12174,4,15,67,0,77,0,271,52,11,5,0,40,4,137,0
159,Galway-Cavendish & Harvey Twp,2004,66,Galway-Cavendish & Harvey Twp,Township of Galway-Cavendish and Harvey,P.O. Box 10,K0L1J0,Buckhorn,5 George Street,www.galwaycavendishharveylibrary.ca,Public or Union Library,4266,5610,0,0,01/01/2004,12/31/2004,SOLS,2713,2334,Surplus,29073,40839,0,15384,0,26087,5900,0,117283,0,0,0,0,0,16200,200,69815,500,21192,2530,0,7069,0,0,0,0,117506,2171,74,0,0,258,0,0,3,0,0,0,0,0,0,0,0,16812,50,12,18797,50,12,23,0,0,35,0,0,31,0,0,1,0,0,0,0,0,0,0,0,850,0,0,40,0,0,0,0,0,0,0,0,0,1,33,4,60,28,42,9,7,2,7,Yes,Quinte Computers System,0,1,35,1,12,0,0,0,0,0,0,0,31200,22,440,154,859,179,1213,671,230,102,78,0,93,39,158,65
160,Gananoque,2004,56,Gananoque,,100 Park Street,K7G2Y5,Gananoque,Same,http://www.gananoque.ca/community-services/public-services/library,Public or Union Library,4760,2394,0,0,01/01/2004,12/31/2004,SOLS,1901,4635,Surplus,13700,111909,0,8300,4180,2187,198,0,140474,0,0,0,0,0,14839,0,89228,207,14154,852,1240,0,0,0,0,6589,127109,10237,87,0,0,134,0,0,0,0,0,0,0,0,0,0,0,16710,0,0,16919,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,1,35,0,0,0,0,3,27,7,16,4,3,1,3,Yes,Spectrum 5 Sagebrush,0,1,38,0,0,0,0,0,0,0,0,0,37563,49,605,671,115,695,160,886,181,40,0,0,49,0,296,0
404,Garden River FN,2004,1,Garden River FN,,48 Syrette Lake Road,P6A5K9,Garden River,,www.gardenriver.ca,First Nations Library,1073,0,0,0,04/01/2004,03/31/2005,OLS-N,145,0,Nil,2741,19614,0,13000,0,0,0,0,35355,0,0,0,0,0,341,0,32614,0,2400,0,0,0,0,0,0,0,35355,0,8,0,0,79,0,0,0,0,0,30,0,3,35,0,3,2000,0,6,2820,0,6,1,0,0,40,0,0,16,0,0,0,0,0,40,0,0,40,0,0,0,0,0,40,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,10,10,0,10,Yes,Spectrum Circ Cat 5,0,1,40,0,0,0,0,0,0,0,0,0,4820,40,350,40,0,45,40,45,85,140,0,0,20,0,145,130
161,Gauthier Twp,2004,90,Gauthier Twp,,P.O. Box 65,P0K1B0,Dobie,92 McPherson Street,quinner@nt.net,Public or Union Library,131,65,0,0,04/01/2004,03/31/2005,OLS-N,60,0,Nil,348,614,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,0,962,0,0,0,0,0,0,0,962,0,10,4,0,259,21,0,0,0,0,0,0,0,0,0,0,4824,51,0,4830,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,2,1,1,2,Yes,Easy Book Track,0,1,35,1,35,0,0,0,0,0,0,0,280,0,0,0,0,0,0,20,8,6,0,0,6,0,10,0
162,Georgian Bay Twp,2004,33,Georgian Bay Twp,,P.O. Box 220,P0E1E0,Honey Harbour,2587 Honey Harbour Road,http://www.gbpl.cal,Public or Union Library,1988,5042,0,0,01/01/2004,12/31/2004,SOLS,1248,-8892,Deficit,28499,60000,0,10613,10692,8114,0,1092,119010,0,0,0,0,0,19621,0,62787,1027,8631,1692,0,18822,0,0,0,15322,127902,0,175,0,0,354,0,0,0,0,0,0,0,0,0,0,0,15166,44,0,15178,44,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,5,76,2,4,7,7,0,0,Yes,Stacks,0,1,18,1,20,0,0,0,0,0,0,0,19098,152,2575,195,0,206,0,200,77,11,0,0,32,0,135,0
72,Georgina,2004,27,Georgina,Corporation of the Town of Georgina,90 Wexford Drive,L4P3P7,Keswick,,www.georginalibrary.ca,Public or Union Library,36597,16409,0,0,01/01/2004,12/31/2004,SOLS,16198,0,Nil,62584,1028970,0,0,1754,54738,0,36481,1184527,0,0,87500,0,87500,143091,6117,818209,5195,144101,8942,0,29004,30244,0,0,36466,1221369,50298,1290,0,0,2785,0,0,1,0,0,58,0,0,70,0,0,71060,314,0,93587,326,0,56,0,0,71,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,1,0,2,0,0,0,0,0,1,25,23,293,0,0,40,21,40,40,Yes,Sirsi - Unicorn,0,1,50,2,100,0,0,0,0,0,0,0,194942,379,4155,1105,1514,1153,2492,3788,1345,330,6,0,411,8,3175,7380
164,Gillies Twp,2004,89,Gillies Twp,,"R.R. #1, 1092 Hwy. #595,",P0T1W0,"Kakabeka Falls,   ON",,www.gilliestownship.ca,Contracting Municipality,505,212,0,0,01/01/2004,12/31/2004,,0,0,Nil,984,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,Gogama LSB,2004,70,Gogama LSB,,P.O. Box  190,P0M1W0,Gogama,15 Low Avenue,glsb10@ontera.net,LSB Library,475,0,0,0,04/01/2004,03/31/2005,OLS-N,488,3556,Surplus,1338,0,0,0,0,0,0,0,1338,0,0,0,0,0,154,195,0,0,0,255,221,0,0,0,0,0,825,0,24,3,0,24,3,0,1,0,0,4,0,0,4,0,0,3000,1000,100,3000,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,2,2,0,2,No,,0,1,16,0,0,0,0,0,0,0,0,0,900,0,0,3,0,3,3,25,1,12,0,0,0,0,1,0
302,Gore Bay Union,2004,83,Gore Bay Union,,P.O. Box 225,P0P1H0,Gore Bay,15 Water Street,olsn.ca/gorebay/index.html,Public or Union Library,1599,1304,90,0,04/01/2004,03/31/2005,OLS-N,754,28,Surplus,8312,21919,671,546,1838,2568,0,0,35854,0,0,0,1700,1700,7651,167,20474,79,6780,536,0,778,0,0,0,0,36465,1121,12,0,0,114,0,0,0,0,0,5,0,0,5,0,0,12884,0,0,13067,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2,0,0,0,0,0,0,2,26,0,0,0,0,2,2,0,2,Yes,Resource Mate,0,1,21,0,0,0,0,0,0,0,0,0,13100,2,35,497,48,585,4,215,1505,17,0,0,18,7,60,0
484,Goulais & District LSB,2004,80,Goulais & District LSB,,974 Pine Street,P6B5V1,Sault Ste Marie,"Hwy 552 West, Goulais River, ON",GoulaisLSB@hotmail.ca,Contracting LSB,4148,0,0,0,01/01/2004,12/31/2004,,0,0,Nil,9653,0,0,0,0,0,0,0,9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9653,0,9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Gravenhurst,2004,33,Gravenhurst,,180 Sharpe Street West,P1P1J1,Gravenhurst,,www.gravenhurst.ca/library,Public or Union Library,9122,7744,0,0,01/01/2004,12/31/2004,SOLS,10522,0,Nil,35777,343835,0,14727,12150,28934,0,0,435423,0,0,0,0,0,57858,6083,279196,3140,73185,2020,0,13941,0,0,0,0,435423,0,998,0,0,1150,0,0,3,0,0,9,0,0,9,0,0,35730,278,79,41869,278,79,0,0,0,0,0,0,99,0,0,3,0,0,0,0,0,0,0,0,6507,648,0,35,0,1,0,0,0,1,20,0,0,2,28,4,84,15,15,12,5,3,4,Yes,DYNIX,0,1,52,0,0,0,0,0,0,0,0,0,81955,410,3912,1357,838,1445,1159,81955,998,135,0,0,31,0,1578,0
478,Greater Madawaska Twp,2004,69,Greater Madawaska Twp,,"P.O. Box 160, 4984 Calabogie Road , PO Box 160",K0J1H0,Calabogie,,http://www.townshipofgreatermadawaska.com/library.htm,Public or Union Library,2140,2558,0,0,01/01/2004,12/31/2004,SOLS,641,13527,Surplus,11818,21463,0,4000,2153,1485,0,0,40919,0,0,0,0,0,5594,0,22619,739,5497,853,0,4832,0,0,0,0,40134,11626,26,0,1,319,0,1,0,0,0,0,0,0,0,0,0,6318,30,1,6355,30,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,25,4,10,6,5,5,6,Yes,Spectrum Suite,0,1,20,0,0,0,0,0,0,0,0,0,4164,3,673,168,0,187,168,73,30,15,0,0,0,0,98,0
470,Greater Sudbury,2004,23,Greater Sudbury,Greater Sudbury Public Library,74 MacKenzie Street,P3C4X8,Greater Sudbury,,www.sudbury.library.on.ca,Public or Union Library,155339,70222,0,0,04/01/2004,03/31/2005,OLS-N,70639,0,Nil,403238,6124296,0,122694,12945,161883,0,21245,6846301,0,0,0,0,0,708347,51285,3951578,17431,729618,0,0,1010924,121490,0,0,255626,6846299,0,21924,4766,0,28359,7030,0,9,1,0,14,3,0,14,3,0,227238,58333,4238,444164,105588,6002,37,6,0,60,8,0,308,70,12,5,3,0,1,0,0,1,0,0,3968,285,0,35,10,7,0,38,0,0,0,0,0,0,0,65,15,152,2,139,92,139,55,Yes,innovative interfaces millennium,0,1,65,12,559,0,0,0,0,0,0,0,1161108,1222,27746,2255,4064,2614,6927,22329,5592,3513,401,0,1986,6,19567,1834
471,Greenstone,2004,89,Greenstone,,P.O. Box 40,P0T1M0,Geraldton,405-2nd Street West,www.olsn.ca/greenstone,Public or Union Library,5091,3029,0,0,01/01/2004,12/31/2004,OLS-N,3260,35625,Surplus,18420,327534,0,23877,230,8486,0,24318,402865,0,0,0,0,0,40199,0,241322,5549,31400,6498,0,2995,0,0,0,0,327963,0,763,269,0,1612,682,0,0,0,0,59,10,0,59,10,0,66100,12646,98,66277,12674,98,0,0,0,0,0,0,52,21,0,0,0,0,13,0,0,13,0,0,0,0,0,35,0,0,0,0,0,0,0,1,16,5,18,6,14,0,0,25,23,2,23,Yes,Spectrum Suite v.5.2,0,1,24,2,24,1,11,0,0,0,0,0,36948,34,1104,640,175,739,242,805,266,221,0,0,52,14,576,118
472,Grey Highlands,2004,47,Grey Highlands,Grey Highlands Public Library,P.O. Box 280,N0C1E0,Flesherton,101 Highland Drive,www.greyhighlandspubliclibrary.com,Public or Union Library,8383,5088,0,0,01/01/2004,12/31/2004,SOLS,4165,-171,Deficit,21517,156866,27471,23546,3603,12119,0,6290,251412,0,0,4500,0,4500,30121,100,175914,2192,33151,4355,685,4239,690,0,0,0,251447,4340,293,4,0,621,5,0,2,0,0,31,0,0,31,0,0,45044,297,0,45044,297,0,0,0,0,0,0,0,122,1,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,33,1,29,7,96.5,16,32,16,16,14,16,Yes,Spectrum,0,0,0,3,78.5,0,0,0,0,0,0,0,65078,234,4540,1106,1236,1239,1737,1501,150,180,0,0,140,41,780,8
169,Grimsby,2004,18,Grimsby,,18 Carnegie Lane,L3M1Y1,Grimsby,,"http://library.grimsby,ca",Public or Union Library,20484,8208,0,0,01/01/2004,12/31/2004,SOLS,8381,0,Nil,31391,716995,0,4956,480,49272,0,0,803094,0,0,350000,0,350000,81252,4017,495379,1180,78950,2622,1200,24442,23208,0,0,27718,739968,350000,700,0,0,750,0,0,1,0,0,0,0,0,0,0,0,41000,500,500,49000,500,500,0,0,0,0,0,0,95,0,0,1,0,0,0,0,0,0,0,0,2000,0,0,35,2,2,0,4,0,0,0,0,0,0,0,8,111,1,4,23,12,7,0,Yes,Multilis,0,1,68,0,0,0,0,0,0,0,0,0,221900,320,3962,820,838,843,1686,3862,4000,369,100,0,195,20,2679,50
389,Guelph,2004,75,Guelph,,100 Norfolk Street,N1H4J6,Guelph,,http://www.library.guelph.on.ca,Public or Union Library,99697,44214,0,0,01/01/2004,12/31/2004,SOLS,81535,0,Nil,167774,4376562,0,10181,1175,306275,0,0,4861967,0,0,0,0,0,702175,53500,3243481,8677,613879,24534,53000,120000,42721,0,0,0,4861967,0,6484,0,0,13822,0,0,0,0,0,0,0,0,0,0,0,193777,3948,149,296472,5760,2356,0,0,0,0,0,0,1677,0,0,18,0,0,0,0,0,0,0,0,4966,0,0,35,13,3,0,21,0,3,30,3,36,0,0,55,825,0,0,44,17,27,1,Yes,Horizon,0,1,61,3,55,0,0,19,0,0,0,1,1376764,363,13649,1705,3531,2056,6578,27934,1022,658,4296,0,1246,12,20366,11622
473,Haldimand County,2004,12,Haldimand County,,Box 187,N1A2X5,Dunnville,111 Broad St. East,http://library.haldimandcounty.on.ca,Public or Union Library,41072,18395,0,0,01/01/2004,12/31/2004,SOLS,15262,67407,Surplus,79162,888021,590,37793,41239,77202,34500,0,1158507,0,0,73429,8000,81429,180498,6442,733630,6625,97184,10270,0,14461,10000,0,0,46617,1105727,81429,130,0,0,210,0,0,1,0,0,0,0,0,0,0,0,137289,315,882,162437,420,973,409,3,0,518,3,0,278,2,0,1,0,0,0,0,0,0,0,0,1877,0,0,35,1,2,0,1,0,0,35,3,66,0,0,26,366,19,41.8,24,15,9,15,Yes,DYNIX Horizon Version 7.3.2,0,0,0,6,199,0,0,0,0,0,0,0,316262,492,6646,920,1757,1170,3071,7101,538,491,654,0,670,5,4079,0
171,Haliburton County,2004,49,Haliburton County,,P.O. Box 119,K0M1S0,Haliburton,78 Maple Ave.,www.haliburtonlibrary.ca,"County, County co-operative or Regional Municipality Library",14175,21487,0,0,01/01/2004,12/31/2004,SOLS,3126,0,Nil,120353,286536,0,12000,395,492,0,0,419776,0,0,0,0,0,69770,1800,255492,4607,71933,9509,0,6665,0,0,0,0,419776,0,60,0,0,60,0,0,2,0,0,1,0,0,1,0,0,29312,0,0,32709,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1,6,12,0,1,40,1,40,6,77,12,35,0,0,10,10,10,10,Yes,SIRSI,0,1,40,3,66,5,46,0,0,0,0,0,84996,116,501,3749,944,3749,944,2022,314,242,0,0,372,156,998,272
172,Hallebourg LSB,2004,81,Hallebourg LSB,,General Delivery,P0L1L0,Hallebourg,,jcouture@ntl.sympatico.ca,Contracting LSB,295,0,0,0,01/01/2004,12/31/2004,,0,0,Nil,428,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Halton Hills,2004,14,Halton Hills,,224 Maple Avenue,L7G1X2,Georgetown,"9 Church Street Georgetown, Ontario L7G 2A3",http://www.hhpl.on.ca/,Public or Union Library,48948,17897,0,0,01/01/2004,12/31/2004,SOLS,15306,6023,Surplus,67050,1541600,0,1979,12497,90000,100500,0,1813626,0,0,92800,0,92800,147087,16243,1341448,17026,110578,7380,16958,48698,23615,0,0,67002,1796035,96687,3046,24,0,5472,51,0,20,0,0,0,0,0,0,0,0,73995,1191,6,96967,1319,6,191,0,0,214,0,0,211,6,0,4,0,0,0,0,0,0,0,0,2900,0,0,35,4,2,0,2,0,1,12,8,182.5,2,43.75,26,357.25,9,16.01,19,8,19,0,Yes,dynix,0,1,52,1,48,0,0,0,0,0,0,0,322167,419,9815,2229,768,2330,780,6416,2227,334,18874,0,1333,6,2472,2572
474,Hamilton,2004,16,Hamilton,,"P.O. Box 2700, LCD 1",L8N4E4,Hamilton,55 York Blvd.,http://www.myhamilton.ca/public-library,Public or Union Library,469987,199222,0,0,01/01/2004,12/31/2004,SOLS,231226,0,Nil,949451,22057740,0,486063,18585,689759,29434,11500,24242532,0,0,0,0,0,2694506,0,15599098,88299,2927154,67229,107542,623612,1415347,0,0,719745,24242532,0,39869,266,4,69694,398,15,30,0,0,0,0,0,0,0,0,603094,3596,19296,1343640,5516,40207,1746,0,0,4923,0,0,1013,0,52,10,0,0,0,0,0,0,0,0,5467,0,0,35,46,45,280,87,0,1,20,28,560,0,0,310,10441.85,2152,11617,337,254,83,68,Yes,Horizon,0,1,69,23,813,0,0,33,31.25,0,0,2,4805979,3605,72032,1430,2641,1656,9331,84211,26347,4938,3630,0,8954,81,62289,33710
173,Hamilton Twp,2004,61,Hamilton Twp,,P.O. Box 1060,K9A4W5,Cobourg,"8285 Majestic Hills Drive, RR #4",www.hamiltontownship.ca,Contracting Municipality,10170,4653,0,0,01/01/2004,12/31/2004,,0,54540,Surplus,19180,175197,0,0,0,0,0,0,194377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194377,400,194777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Hanover,2004,47,Hanover,,451 10th Avenue,N4N2P1,Hanover,,http://www.hanover.ca/siteengine/activepage.asp?PageID=56,Public or Union Library,6664,3177,0,0,01/01/2004,12/31/2004,OLS-N,3368,-14039,Deficit,14313,321595,0,11925,11205,33680,0,756,393474,0,0,0,0,0,48300,1754,245999,4763,51545,1662,2559,9162,0,0,0,27715,393459,0,1538,1,0,1843,15,0,1,0,0,100,0,0,113,0,0,37112,188,0,37206,188,0,0,0,0,0,0,0,102,0,0,1,0,0,0,0,0,0,0,0,1446,0,0,35,0,1,1,1,0,0,0,0,0,2,55.5,4,47,5,150,8,4,2,6,Yes,Winnebago Spectrum,0,1,61,0,0,0,0,0,0,0,0,0,66032,90,1872,2192,855,2207,1180,1574,536,154,0,0,112,22,1312,0
